  500   124750
   14     428      18
   14     429      43
   14     430      27
   14     431      37
   14     432      15
   14     433       3
   14     434      18
   14     435      21
   14     436      24
   14     437      37
   14     438       5
   14     439      44
   14     440      37
   14     441      27
   14     442      39
   14     443      43
   14     444       1
   14     445      32
   14     446       4
   14     447       1
   14     448       9
   14     449      11
   14     450       3
   14     451      25
   14     452      42
   14     453      37
   14     454      47
   14     455      21
   14     456       5
   14     457       7
   14     458      30
   14     459      48
   14     460      23
   14     461       9
   14     462      28
   14     463      31
   14     464       1
   14     465      40
   14     466      49
   14     467      26
   14     468       5
   14     469      38
   14     470      26
   14     471      25
   14     472       9
   14     473       5
   14     474      36
