 5000   25000
  622    3941      79
  623    1017      42
  623    1646      66
  623    2231      51
  623    2258      50
  623    3194      99
  623    3403      57
  623    3469      10
  623    3847      69
  624    2125       4
  624    2580      17
  624    3013      86
  624    3021      39
  624    3093      84
  624    3418      71
  624    3435      66
  624    3826       3
  624    4234      46
  624    4335       9
  624    4532      82
  624    4534      36
  625    1549      64
  625    1633      24
  625    2009      49
  625    2854      31
  625    3438      53
  625    3665      63
  625    3807      17
  626    1232       2
  626    1586      92
  626    1849      42
  626    2471      77
  626    2715      14
  626    3218      13
  626    3869      67
  626    4019      68
  626    4422      14
  627     962       6
  627    1192      58
  627    1505      50
  627    1596      86
  627    2370      52
  627    2657      26
  627    3034      76
  627    3181      72
  627    3710      68
  627    4519      40
  628     921      15
  628    1017      94
  628    1277      49
  628    2259      52
  628    3189      79
  629    1012      51
  629    1734      44
  629    2149       4
  629    2415       7
  629    4112      67
  629    4838      67
  630     839      33
  630    1258      18
  630    1488      10
  630    1511      61
  630    1858      65
  630    2591      94
  630    3368      73
  630    4445      69
  631    1599      77
  631    1674      43
  631    1734      89
  631    1829       4
  631    2214      56
  631    3892      39
  631    4416      72
  631    4562      27
  631    4971      78
  632    1360      98
  632    2815      91
  632    4094      49
  632    4494       8
  633    1385      15
  633    1553      20
  633    1913      26
  633    2631      15
  633    3118      60
  633    3542      59
  633    4614      58
  633    4749      36
  634    1148      73
  634    1576      62
  634    1868      92
  634    2008      62
  634    2582      35
  634    2763      72
  634    3801      90
  634    4117      39
  634    4862      56
  635     662      79
  635    1193      90
  635    2981      73
  635    3345      29
  635    4635      61
  635    4847      32
  636    2927      41
  636    3390      20
  636    3442      36
  636    4684      55
  636    4699      28
  637    1571      58
  637    1718      75
  637    1946      83
  637    2498      41
  637    3018      36
  637    3106      58
  637    3289      63
  637    3759      42
  637    4895      48
  637    4897      31
  638    2019      44
  638    2804      96
  638    2933      92
  638    3287      55
  638    3434      77
  638    3616      63
  638    4616      94
  638    4832      50
  638    4872      90
  639     678      70
  639     787      75
  639    1041      42
  639    1097      47
  639    1231      80
  639    1614      92
  639    3553      65
  639    4353       6
  639    4985      27
  640     657      44
  640    1799      83
  640    1823      82
  640    2069       2
  640    3485      37
  640    3553      15
  640    4413       7
  641     667      18
  641    1114      76
  641    1164      14
  641    1599      59
  641    1749      33
  641    1902      58
  641    2140      55
  641    2713      12
  641    2965      98
  641    3484      54
  641    3833      37
  641    3882      23
  641    4886      99
  642    1277      44
  642    1619      65
  642    2005      25
  642    2270       6
  642    2480      51
  642    2781      91
  642    3072      68
  642    3450      96
  642    3499      78
  642    3849       6
  642    4446      91
  642    4488      21
  643    1319      38
  643    1833      19
  643    2078      24
  643    2469      11
  643    3326      22
  643    4272      56
  644    1558      92
  644    2440      86
  644    3104      39
  644    4879      65
  645    1551       8
  645    1729      83
  645    1817       1
  645    2535      45
  645    3291      57
  645    4428      74
  645    4687      85
  646    1352      70
  646    1500      48
  646    1535      38
  646    1602      15
  646    1650      19
  646    2468      76
  646    2912       8
  646    4092      90
  646    4946      37
  647     783      22
  647     945      13
  647    1756      49
  647    1886      69
  647    2569      17
  647    2865       5
  647    3088       1
  647    3105      34
  647    3298      81
  647    3501      37
  647    3646      25
  647    4243      87
  647    4328      70
  648     986      99
  648    1272      81
  648    1569      57
  648    2713      86
  648    2754      25
  648    2928      69
  648    3757      21
  648    4441       3
  648    4689      40
  649    1235      75
  649    1340      38
  649    1421      49
  649    1845      95
  649    2383      67
  649    2539      74
  649    2585      88
  649    3043      18
  649    3452      31
  649    3675       2
  650     989      45
  650    2004      12
  650    2272       9
  650    2814      45
  650    3275      66
  650    3675      74
  651     914      66
  651    1205      38
  651    3124       7
  651    3177      93
  651    3381      39
  651    3427      11
  651    3508      63
  651    3824      97
  651    4111      32
  651    4733      36
  652     959      50
  652    1397      83
  652    1932      96
  652    2152      60
  652    3740      37
  652    4297      50
  652    4638      22
  653     732      41
  653     932      21
  653    1417      15
  653    1491       8
  653    2599      67
  653    3691      63
  653    3848      17
  653    3866      94
  653    4105      83
  653    4423      24
  653    4544      51
  653    4606      32
  653    4642      19
  653    4714      32
  654     705      98
  654     887      59
  654    1073      81
  654    1259      65
  654    1551      59
  654    3182      65
  654    3273      10
  654    3606      17
  654    3859      76
  654    4731      64
  654    4777       1
  654    4849      30
  654    4861      17
  655     795      62
  655     882       1
